time,id1_vs_id2,min(distance/hour) km/h,max(distance/hour) km/h,mean(distance/hour) km/h,id1,start_lon1,start_lat1,deep1,min(dis/dis) km/km,max(dis/dis) km/km,mean(dis/dis) km/km,id2,start lon2,start lat2,deep2,min(dis/dis) km/km,max(dis/dis) km/km,mean(dis/dis) km/km
2004-05-21T23:30:00Z,45385vs45384,0.25931656324284108,0.62439446819661715,0.44936388781916137,45384,43.840600000000002,-68.376199999999997,-1.0,1.7036142601439694,86.701892475128247,6.748642148038928,45385,43.839300000000001,-68.375799999999998,-15.0,0.75876950232619544,1.4673758844527349,0.90861546458428932
2011-06-28T19:03:00Z,117440674vs117440671,0.011983714229566242,0.50932103666918005,0.19874768644379773,117440671,44.643700000000003,-67.112799999999993,-5.0,0.017663329152204931,1.1917373022324094,0.40235099647642258,117440674,44.643700000000003,-67.112799999999993,-0.0,0.017578156072302353,0.74994459030681027,0.29480175586993668
2011-06-28T19:03:00Z,117440675vs117440671,-0.0042430914602001706,0.90908161414569888,0.31465814098290784,117440671,44.643700000000003,-67.112799999999993,-5.0,-0.0097445288982259525,3.9361850443897355,0.96802794877742582,117440675,44.643700000000003,-67.112799999999993,-0.0,-0.0088851945868918605,1.6419801513464729,0.44119496980184331
2011-06-28T19:03:00Z,117440677vs117440671,-0.022271047080575181,0.78371089110523584,0.47802311722752289,117440671,44.643700000000003,-67.112799999999993,-5.0,-0.032588405444356705,3.5489298625687544,1.1238218901998303,117440677,44.643700000000003,-67.112799999999993,-0.0,-0.032667997081411895,1.1788364485649496,0.70633145970955014
2011-06-28T19:03:00Z,117440676vs117440671,-0.045903546640184908,0.51507851590868148,0.20904694257429365,117440671,44.643700000000003,-67.112799999999993,-5.0,-0.070159380265608529,1.2293467259130741,0.45158834194133779,117440676,44.643700000000003,-67.112799999999993,-0.0,-0.067333023105857787,0.76327749189805028,0.31440639225672484
2011-06-28T19:03:00Z,117440671vs117440672,-0.17377173721766573,1.1056535756584105,0.19081483076741976,117440672,44.643700000000003,-67.112799999999993,-0.0,-0.32871594338417481,2.4324148700848012,0.36193833775540069,117440671,44.643700000000003,-67.112799999999993,-5.0,-0.51249252748540131,1.1618361291615524,0.29821480642957227
2011-06-28T19:03:00Z,117440671vs117440673,0.081983361345713462,0.92667023698445694,0.42729232596419758,117440673,44.643700000000003,-67.112799999999993,-0.0,0.13446867868966336,1.6300109996467476,0.63334103711603751,117440671,44.643700000000003,-67.112799999999993,-5.0,0.2296666673102804,4.0965979656121752,1.7990276863141823
2013-09-06T17:08:00Z,139410701vs139410702,-0.051234636553517801,0.30222948137679051,0.02284694195991718,139410702,41.266300000000001,-71.001099999999994,-12.0,-0.3148811015653134,0.85006599495333779,0.078549007199189017,139410701,41.264800000000001,-71.005799999999994,-7.0,-0.44351264702587917,1.4276269133911086,0.13155053609262835
